dataset,method,prior_mode,r,c,direction,balanced_accuracy_mean,balanced_accuracy_std,worst_class_recall_mean,worst_class_recall_std,auprc_mean,auprc_std,macro_f1_mean,macro_f1_std,minority_precision_mean,minority_precision_std,minority_recall_mean,minority_recall_std,auroc_mean,auroc_std,brier_mean,brier_std,log_loss_mean,log_loss_std,ece_mean,ece_std,realized_c_mean,n_seeds
banknote_authentication,tabpfn_distpfn,oracle,0.5,0.2,majority_to_minority,0.9978213507625272,0.0037735311711740755,0.9956427015250545,0.007547062342348038,1.0,0.0,0.9975484952217943,0.004246130830850074,0.9946236559139785,0.009312101115961618,1.0,0.0,1.0,0.0,0.04775323312659153,0.0006846370901416488,0.19158032712726367,0.0002364216486292078,0.16135703971036472,0.000727446696907409,0.20000000000000004,3
banknote_authentication,tabpfn_distpfn,oracle,0.5,0.2,minority_to_majority,0.9931693989071039,0.011830948139131593,0.9863387978142075,0.023661896278263456,1.0,0.0,0.993833721248324,0.010680308091535362,1.0,0.0,0.9863387978142075,0.023661896278263456,1.0,0.0,0.03483294362939073,0.0031136411903475926,0.14447621573556038,0.006075554021707149,0.12249768558405948,0.0033297416296086493,0.20000000000000004,3
banknote_authentication,tabpfn_distpfn,oracle,0.5,0.3,majority_to_minority,0.514161220043573,0.012372349337255518,0.028322440087145972,0.024744698674510995,1.0,0.0,0.3378772027097931,0.02669480931704805,0.4507972809154632,0.0062589940782477715,1.0,0.0,1.0,0.0,0.21234332869263559,0.0016842975590821792,0.5396158133070026,0.001877162223094893,0.3416950600984841,0.0017858570607111194,0.299781181619256,3
banknote_authentication,tabpfn_distpfn,oracle,0.5,0.3,minority_to_majority,0.9398907103825137,0.0688638424105386,0.8797814207650273,0.13772768482107714,1.0,0.0,0.9440576911841062,0.064749977157114,1.0,0.0,0.8797814207650273,0.13772768482107714,1.0,0.0,0.09396495563046264,0.001565187114766313,0.27329446964075815,0.0034041536508236997,0.2030602625848398,0.00278054937996748,0.3,3
banknote_authentication,tabpfn_distpfn_t,observed,0.05,0.0,clean,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.625803001625076e-06,4.430108837846174e-06,0.0003181594407774333,8.328462469802393e-05,0.0003157818649444,8.130231243234725e-05,0.0,3
banknote_authentication,tabpfn_distpfn_t,observed,0.05,0.05,majority_to_minority,0.9978213507625272,0.0018867655855870618,0.9956427015250545,0.0037735311711740594,1.0,0.0,0.9975465596074496,0.0021247417066194963,0.9945799457994579,0.004693904627557975,1.0,0.0,1.0,0.0,0.0034070481493146,0.0012564956323971059,0.018318520921368733,0.005665201425655415,0.015251084692435302,0.005456952082834824,0.0588235294117647,3
banknote_authentication,tabpfn_distpfn_t,observed,0.05,0.05,minority_to_majority,0.9931693989071039,0.01183094813913156,0.9863387978142075,0.023661896278263435,0.9999553912496931,7.726462199357891e-05,0.993833721248324,0.010680308091535362,1.0,0.0,0.9863387978142075,0.023661896278263435,0.9999642844387299,6.18611667406298e-05,0.004565645477632704,0.007656612739120815,0.014955408658464633,0.020221626594414906,0.007745710665685267,0.007886278610731089,0.0625,3
banknote_authentication,tabpfn_distpfn_t,observed,0.05,0.1,majority_to_minority,0.9989106753812637,0.0018867655855870217,0.9978213507625272,0.0037735311711740434,1.0,0.0,0.9987732798037249,0.0021247417066194564,0.997289972899729,0.00469390462755799,1.0,0.0,1.0,0.0,0.003846825689216033,0.0022792151800127523,0.03747218478942737,0.005535617670143344,0.03497348447899113,0.003980596003464781,0.1111111111111111,3
banknote_authentication,tabpfn_distpfn_t,observed,0.05,0.1,minority_to_majority,0.9972677595628415,0.004732379255652643,0.9945355191256832,0.00946475851130535,1.0,0.0,0.9975403384494294,0.004260258775011949,1.0,0.0,0.9945355191256832,0.00946475851130535,1.0,0.0,0.0027932749122983,0.0021709072637645425,0.012051888066453067,0.004150122413468684,0.009805738255158401,0.002161115484705383,0.09375,3
banknote_authentication,tabpfn_distpfn_t,observed,0.05,0.2,majority_to_minority,0.9978213507625272,0.0018867655855871097,0.9956427015250545,0.0037735311711741075,1.0,0.0,0.9975465596074496,0.0021247417066195444,0.9945799457994579,0.004693904627557926,1.0,0.0,1.0,0.0,0.0099777691933755,0.001926158481212476,0.06738698545303203,0.003751641454547042,0.061326303714091264,0.003948293907292384,0.20000000000000004,3
banknote_authentication,tabpfn_distpfn_t,observed,0.05,0.2,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0006140760612471333,0.0003169128127706945,0.011135259357268966,0.0026453095142290922,0.010804907308383765,0.0024802755708961616,0.1875,3
banknote_authentication,tabpfn_distpfn_t,observed,0.05,0.3,majority_to_minority,0.9989106753812637,0.0018867655855870698,0.9978213507625272,0.0037735311711740915,1.0,0.0,0.9987732798037249,0.0021247417066195045,0.997289972899729,0.004693904627557943,1.0,0.0,1.0,0.0,0.019203514407513198,0.0025443871435215752,0.10662285294449296,0.006348686224600938,0.09511210881336246,0.0055047759677625315,0.3043478260869565,3
banknote_authentication,tabpfn_distpfn_t,observed,0.05,0.3,minority_to_majority,0.9945355191256832,0.00946475851130535,0.9890710382513661,0.01892951702261063,1.0,0.0,0.9950716845878137,0.008536092689631621,1.0,0.0,0.9890710382513661,0.01892951702261063,1.0,0.0,0.0029140398570800335,0.002850904305785255,0.022166735185573966,0.006476802936215368,0.020064788920872666,0.004082860546398759,0.3125,3
banknote_authentication,tabpfn_distpfn_t,observed,0.1,0.0,clean,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.8878216386971349e-06,1.838553911836398e-06,0.0001937834515861333,0.00011295124721034828,0.00019282689419613334,0.00011205369001664974,0.0,3
banknote_authentication,tabpfn_distpfn_t,observed,0.1,0.05,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0007111241701532666,0.0005465343104164608,0.012607426824285367,0.0022683272381591266,0.0121739093030365,0.0018781366414912383,0.044776119402985,3
banknote_authentication,tabpfn_distpfn_t,observed,0.1,0.05,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0003774535482531,0.0002718707178024567,0.0044424707096408665,0.0006042405777188091,0.004229910947570367,0.0004811073785288222,0.046875,3
banknote_authentication,tabpfn_distpfn_t,observed,0.1,0.1,majority_to_minority,0.9978213507625272,0.0037735311711740915,0.9956427015250545,0.007547062342348014,1.0,0.0,0.9975484952217943,0.004246130830850074,0.9946236559139785,0.009312101115961625,1.0,0.0,1.0,0.0,0.004456590386444967,0.0020439090221693107,0.03187389084822947,0.005629831083694606,0.028979667372205697,0.0056509989214315335,0.09859154929577459,3
banknote_authentication,tabpfn_distpfn_t,observed,0.1,0.1,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.00042287457633183334,0.00038782410213278703,0.007635412612712801,0.0014526120567568274,0.0073807811175380005,0.0011928679508962305,0.09375,3
banknote_authentication,tabpfn_distpfn_t,observed,0.1,0.2,majority_to_minority,0.9945533769063181,0.004991912521738382,0.9891067538126362,0.009983825043476743,1.0,0.0,0.9938740387073169,0.005613437089288527,0.9866236559139785,0.012234499136841643,1.0,0.0,1.0,0.0,0.011578097402350898,0.004044827865134057,0.07592964633357914,0.008309715791004492,0.0674282572552613,0.004774692391606088,0.20000000000000004,3
banknote_authentication,tabpfn_distpfn_t,observed,0.1,0.2,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.0006070511339894,0.00011908095380486279,0.015138527901212132,0.0012394630545311234,0.0148223163374481,0.0011768300651228696,0.203125,3
banknote_authentication,tabpfn_distpfn_t,observed,0.1,0.3,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.017094677359351433,0.0008907024717948605,0.1038018401075607,0.007159069819736779,0.09391980372616447,0.006862792134246769,0.2967032967032967,3
banknote_authentication,tabpfn_distpfn_t,observed,0.1,0.3,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0014616125121409,0.000360352281714311,0.024202672377926,0.0014431090196494053,0.023428525711056598,0.0012607722439833676,0.296875,3
banknote_authentication,tabpfn_distpfn_t,observed,0.2,0.0,clean,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.4108147383188878e-08,1.9171329139229925e-08,3.698381225647379e-05,8.84911789433818e-06,3.697674997327801e-05,8.839526947582141e-06,0.0,3
banknote_authentication,tabpfn_distpfn_t,observed,0.2,0.05,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0009787896395727668,0.00029784372050830076,0.018924203390033232,0.0021093782550125947,0.018397094577560332,0.0019455531747606543,0.051851851851851795,3
banknote_authentication,tabpfn_distpfn_t,observed,0.2,0.05,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0003068731195278323,0.0003273900761807243,0.005667464596789633,0.0007773812955124788,0.005488000751107401,0.0005866571467238395,0.046875,3
banknote_authentication,tabpfn_distpfn_t,observed,0.2,0.1,majority_to_minority,0.9934640522875817,0.011320593513522033,0.9869281045751634,0.02264118702704409,1.0,0.0,0.9926666666666666,0.01270170592217177,0.984375,0.027063293868263706,1.0,0.0,1.0,0.0,0.008957322298425068,0.011566096606493968,0.06703305974136912,0.05676405292701868,0.03950987315220433,0.011186441367345298,0.09859154929577459,3
banknote_authentication,tabpfn_distpfn_t,observed,0.2,0.1,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0006924501264157667,0.0005665154668996951,0.013526262243595566,0.0016876503225177928,0.013153919445444966,0.001367721061168531,0.1015625,3
banknote_authentication,tabpfn_distpfn_t,observed,0.2,0.2,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.009870543808047966,0.0006540974416699795,0.0771911657062182,0.003462896843024265,0.0716909333379206,0.003122427624069212,0.20000000000000004,3
banknote_authentication,tabpfn_distpfn_t,observed,0.2,0.2,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0015733481140148666,7.021925342181896e-06,0.027001820232245264,0.00018459771399327886,0.0261808175801663,0.0001829156397720594,0.203125,3
banknote_authentication,tabpfn_distpfn_t,observed,0.2,0.3,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0221898348618921,0.00049935954382725,0.1223905194370843,0.0020765074568844864,0.10944781115792801,0.0017716018896011003,0.3005464480874317,3
banknote_authentication,tabpfn_distpfn_t,observed,0.2,0.3,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0046071622979965,0.0002988586854033783,0.04753417664876136,0.0014682387815898338,0.04505561200532484,0.001297953521738234,0.296875,3
banknote_authentication,tabpfn_distpfn_t,observed,0.5,0.0,clean,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.101309503569769e-10,4.621717875428071e-11,1.3407403486121226e-05,3.638896440834449e-07,1.3407298418675712e-05,3.6386669488883287e-07,0.0,3
banknote_authentication,tabpfn_distpfn_t,observed,0.5,0.05,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0010028603228842334,0.000377869994999507,0.021447509220297267,0.001324268352338508,0.020900931102771764,0.0010765230640972555,0.0504451038575667,3
banknote_authentication,tabpfn_distpfn_t,observed,0.5,0.05,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0008750062098894333,4.080889320240433e-05,0.019380301862030432,0.00015354189372308386,0.018927642475200533,0.0001755816365301319,0.05000000000000001,3
banknote_authentication,tabpfn_distpfn_t,observed,0.5,0.1,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.003420388783621333,4.1349710954226304e-05,0.044958738893553035,6.124528963469387e-05,0.04315019915127,4.73387063479717e-05,0.1011235955056179,3
banknote_authentication,tabpfn_distpfn_t,observed,0.5,0.1,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.004021817880258933,3.852073449580234e-05,0.0432915432144104,0.0002303140488680728,0.041129593729144834,0.00020882971115777116,0.10000000000000002,3
banknote_authentication,tabpfn_distpfn_t,observed,0.5,0.2,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.019584985318653398,0.0006233267723767199,0.11429132021661514,0.00048321129145763227,0.102968599371438,6.839627486204293e-05,0.20000000000000004,3
banknote_authentication,tabpfn_distpfn_t,observed,0.5,0.2,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.015201526763739833,0.001853519453497717,0.08924262289790656,0.004131939722487412,0.08040604760475734,0.0027899376662559893,0.20000000000000004,3
banknote_authentication,tabpfn_distpfn_t,observed,0.5,0.3,majority_to_minority,0.9847494553376906,0.008224220517724066,0.9694989106753812,0.016448441035448295,1.0,0.0,0.982883256151994,0.009209414416494083,0.9634124410367684,0.01921893535269653,1.0,0.0,1.0,0.0,0.0716822727350946,0.0002753178646220713,0.2455852940264361,0.000661880749963251,0.19614808704704925,0.0008343630799663804,0.299781181619256,3
banknote_authentication,tabpfn_distpfn_t,observed,0.5,0.3,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.034486437305655065,0.0003054323468153018,0.14399648231115048,0.0015213142226052805,0.12247857136293887,0.001555915044443126,0.3,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.05,0.0,clean,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.625803001625076e-06,4.430108837846174e-06,0.0003181594407774333,8.328462469802393e-05,0.0003157818649444,8.130231243234725e-05,0.0,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.05,0.05,majority_to_minority,0.9978213507625272,0.0018867655855870618,0.9956427015250545,0.0037735311711740594,1.0,0.0,0.9975465596074496,0.0021247417066194963,0.9945799457994579,0.004693904627557975,1.0,0.0,1.0,0.0,0.0036504861069002665,0.001375579765140733,0.019309628036786364,0.005972648044459055,0.0160122854602787,0.005708535664655912,0.0588235294117647,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.05,0.05,minority_to_majority,0.9931693989071039,0.01183094813913156,0.9863387978142075,0.023661896278263435,0.9999553912496931,7.726462199357891e-05,0.993833721248324,0.010680308091535362,1.0,0.0,0.9863387978142075,0.023661896278263435,0.9999642844387299,6.18611667406298e-05,0.0046669506289073,0.007844317653239516,0.015380332857156433,0.020888605994373064,0.007885165934749,0.008050925965809523,0.0625,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.05,0.1,majority_to_minority,0.9989106753812637,0.0018867655855870217,0.9978213507625272,0.0037735311711740434,1.0,0.0,0.9987732798037249,0.0021247417066194564,0.997289972899729,0.00469390462755799,1.0,0.0,1.0,0.0,0.004661282865661201,0.0025630127499958123,0.04215057240191824,0.006031191515898964,0.03911159258765317,0.004278660591936112,0.1111111111111111,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.05,0.1,minority_to_majority,0.9972677595628415,0.004732379255652643,0.9945355191256832,0.00946475851130535,1.0,0.0,0.9975403384494294,0.004260258775011949,1.0,0.0,0.9945355191256832,0.00946475851130535,1.0,0.0,0.003070938532530033,0.0023466777066537283,0.012854582335172067,0.004410157315185781,0.0103138420816203,0.002181134619704339,0.09375,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.05,0.2,majority_to_minority,0.9945533769063181,0.004991912521738382,0.9891067538126362,0.009983825043476743,1.0,0.0,0.9938740387073169,0.005613437089288473,0.9866236559139785,0.012234499136841643,1.0,0.0,1.0,0.0,0.014281274854863668,0.002473327029106646,0.08348844804187694,0.004609019050871675,0.0745489083139179,0.004871516920487206,0.20000000000000004,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.05,0.2,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0007985802298348333,0.00046653950828573753,0.012944243916528432,0.0031674961964319637,0.012510856922799332,0.002928655701119747,0.1875,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.05,0.3,majority_to_minority,0.9967320261437909,0.003267973856209208,0.9934640522875817,0.0065359477124182636,1.0,0.0,0.9963217750255192,0.003677257549380193,0.9919136288137075,0.008064604970239038,1.0,0.0,1.0,0.0,0.034266848585783834,0.0036042697807585644,0.15028506305204584,0.008969922432313194,0.1284576713350285,0.0076538624190921715,0.3043478260869565,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.05,0.3,minority_to_majority,0.9931693989071039,0.011830948139131608,0.9863387978142075,0.023661896278263435,1.0,0.0,0.993833721248324,0.010680308091535362,1.0,0.0,0.9863387978142075,0.023661896278263435,1.0,0.0,0.004468388175842033,0.004039047140755236,0.030302319681462436,0.008848555577518558,0.026798934645943868,0.0049596192248746495,0.3125,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.1,0.0,clean,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.8878216386971349e-06,1.838553911836398e-06,0.0001937834515861333,0.00011295124721034828,0.00019282689419613334,0.00011205369001664974,0.0,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.1,0.05,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0007718423872020668,0.0005807735976919886,0.0132589355902165,0.0023698315960766552,0.012786381023650033,0.001950051186582595,0.044776119402985,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.1,0.05,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.00041252521224170003,0.000297405654175702,0.004641584831134333,0.0006448234217034456,0.004407896816116533,0.0005065548008316446,0.046875,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.1,0.1,majority_to_minority,0.9956427015250545,0.0037735311711741075,0.9912854030501089,0.007547062342348014,1.0,0.0,0.9950969904435887,0.004246130830850074,0.989247311827957,0.009312101115961586,1.0,0.0,1.0,0.0,0.0052568919781908335,0.002293375827667885,0.03548244970289257,0.006306367668432852,0.032008357347468167,0.006387463207456197,0.09859154929577459,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.1,0.1,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.0004476684146300333,0.0003601589598749395,0.0083129900774387,0.0014524326406878622,0.008052607445785434,0.001220487584546512,0.09375,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.1,0.2,majority_to_minority,0.9923747276688454,0.008224220517724066,0.9847494553376906,0.016448441035448316,1.0,0.0,0.9914332257274271,0.009232786840523463,0.981500296333926,0.01979181237772627,1.0,0.0,1.0,0.0,0.016349442910621032,0.004851071121188299,0.09525071203166167,0.009486662227819218,0.08318319872251434,0.004919705890896427,0.20000000000000004,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.1,0.2,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.0009265324329021,0.00020290630821845435,0.01895249207335323,0.001634413853506937,0.018465931041543267,0.0015284160979258726,0.203125,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.1,0.3,majority_to_minority,0.9989106753812637,0.0018867655855870698,0.9978213507625272,0.0037735311711740915,1.0,0.0,0.9987732798037249,0.0021247417066195045,0.997289972899729,0.004693904627557943,1.0,0.0,1.0,0.0,0.03215701050561373,0.0022328303979867637,0.14910869647784955,0.010492124558476246,0.129428756323166,0.009599130325519067,0.2967032967032967,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.1,0.3,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0030317507089992,0.0006360266783628533,0.03548458130499637,0.0013114116649558718,0.03383947665556427,0.0009792620533579468,0.296875,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.2,0.0,clean,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.4108147383188878e-08,1.9171329139229925e-08,3.698381225647379e-05,8.84911789433818e-06,3.697674997327801e-05,8.839526947582141e-06,0.0,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.2,0.05,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0011084478710832,0.00033569790464205477,0.020239886837942866,0.002248305943575109,0.019640509116541,0.0020626015038840563,0.051851851851851795,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.2,0.05,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0003383518862031002,0.00035729570638867985,0.0059914198112571,0.0008102868462972246,0.0057920716037539,0.0005987203590920662,0.046875,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.2,0.1,majority_to_minority,0.9934640522875817,0.011320593513522033,0.9869281045751634,0.02264118702704409,1.0,0.0,0.9926666666666666,0.01270170592217177,0.984375,0.027063293868263706,1.0,0.0,1.0,0.0,0.0096213350104124,0.011602662006039313,0.07264434060400277,0.058228777824170914,0.0438774516611799,0.011108134782818236,0.09859154929577459,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.2,0.1,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0008901641224055667,0.0007121523614044103,0.0154670884765591,0.0018892179319050955,0.0149840382530681,0.0014801810361702885,0.1015625,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.2,0.2,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0160835878885172,0.0009778631159707792,0.10104798641197883,0.004475086206620804,0.09180908475593787,0.003939065226864535,0.20000000000000004,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.2,0.2,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0027313596428113333,4.1649725529714534e-05,0.035950745003956334,0.00041421779535614285,0.034506128638726666,0.0003929221321908357,0.203125,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.2,0.3,majority_to_minority,0.9978213507625272,0.0037735311711740915,0.9956427015250545,0.007547062342348014,1.0,0.0,0.9975484952217943,0.004246130830850074,0.9946236559139785,0.009312101115961625,1.0,0.0,1.0,0.0,0.045131921361840736,0.0007604749871665806,0.18476918804844364,0.0030214101256060893,0.15644353499245373,0.002486106221510053,0.3005464480874317,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.2,0.3,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.010467328751585667,0.0006138055683149381,0.07365845138267486,0.0021048345903040356,0.06779968072453933,0.001732501740554151,0.296875,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.5,0.0,clean,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.101309503569769e-10,4.621717875428071e-11,1.3407403486121226e-05,3.638896440834449e-07,1.3407298418675712e-05,3.6386669488883287e-07,0.0,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.5,0.05,majority_to_minority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0012108445177463334,0.0004339275386321944,0.023761890075114134,0.001439420271450728,0.023098789402420133,0.0011488573918465742,0.0504451038575667,3
banknote_authentication,tabpfn_distpfn_t,oracle,0.5,0.05,minority_to_majority,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0010537736384254334,4.818094865841927e-05,0.021319802235945703,0.0001691409550668879,0.020772825487474198,0.00019545707830316198,0.05000000000000001,3
